id,name_fr,name_en,path_key,type
dunMossMotherValdrDagger,Dague porte-bonheur de Valdr,Valdr's Lucky Dagger,[01] Update.esm/[23] Weapon/[5] dunMossMotherValdrDagger [WEAP-000B994E],WEAP
dunLiarsRetreatLonghammer,Longmaillet,The Longhammer,[01] Update.esm/[23] Weapon/[6] dunLiarsRetreatLonghammer [WEAP-000AE085],WEAP
EnchOrcishWarAxeMagicka03,Hache orque de rduction,Orcish War Axe of Diminishing,[01] Update.esm/[23] Weapon/[7] EnchOrcishWarAxeMagicka03 [WEAP-000AA1DC],WEAP
EnchOrcishWarAxeMagicka02,Hache orque d'amenuisement,Orcish War Axe of Draining,[01] Update.esm/[23] Weapon/[8] EnchOrcishWarAxeMagicka02 [WEAP-000AA1DB],WEAP
dunHagsEndDagger,Rougpine,Bloodthorn,[01] Update.esm/[23] Weapon/[9] dunHagsEndDagger [WEAP-000A4DCE],WEAP
DLC1SkinGargoyleAlbino,,,[02] Dawnguard.esm/[20] Armor/[0] DLC1SkinGargoyleAlbino [ARMO-02014CCD],ARMO
DragonUndeadBloodWingRFXArmor,,,[02] Dawnguard.esm/[20] Armor/[100] DragonUndeadBloodWingRFXArmor [ARMO-02011A77],ARMO
DragonUndeadBloodWingLFXArmor,,,[02] Dawnguard.esm/[20] Armor/[101] DragonUndeadBloodWingLFXArmor [ARMO-02011A76],ARMO
DragonUndeadBloodTailFXArmor,,,[02] Dawnguard.esm/[20] Armor/[102] DragonUndeadBloodTailFXArmor [ARMO-02011A75],ARMO
DragonUndeadBloodHeadFXArmor,,,[02] Dawnguard.esm/[20] Armor/[103] DragonUndeadBloodHeadFXArmor [ARMO-02011A74],ARMO
SkinDragonUndead,,,[02] Dawnguard.esm/[20] Armor/[104] SkinDragonUndead [ARMO-02011A6E],ARMO
DLC1ArmorDawnguardCuirassLight3,Armure de la Garde de l'aube,Dawnguard Armor,[02] Dawnguard.esm/[20] Armor/[105] DLC1ArmorDawnguardCuirassLight3 [ARMO-0200F404],ARMO
DLC1ArmorDawnguardCuirassLight2,Armure de la Garde de l'aube,Dawnguard Armor,[02] Dawnguard.esm/[20] Armor/[106] DLC1ArmorDawnguardCuirassLight2 [ARMO-0200F402],ARMO
DLC1ArmorDawnguardBootsLight,Bottes de la Garde de l'aube,Dawnguard Boots,[02] Dawnguard.esm/[20] Armor/[107] DLC1ArmorDawnguardBootsLight [ARMO-0200F400],ARMO
DLC1ArmorDawnguardGauntletsLight,Gantelets de la Garde de l'aube,Dawnguard Gauntlets,[02] Dawnguard.esm/[20] Armor/[108] DLC1ArmorDawnguardGauntletsLight [ARMO-0200F3FE],ARMO
DLC1ArmorDawnguardCuirassLight1,Armure de la Garde de l'aube,Dawnguard Armor,[02] Dawnguard.esm/[20] Armor/[109] DLC1ArmorDawnguardCuirassLight1 [ARMO-0200F3FB],ARMO
DLC1SkinGargoyleVariantBossSTONE,,,[02] Dawnguard.esm/[20] Armor/[10] DLC1SkinGargoyleVariantBossSTONE [ARMO-02010CFE],ARMO
DLC1ArmorDawnguardCuirassHeavy2,Armure lourde de la Garde de l'aube,Dawnguard Heavy Armor,[02] Dawnguard.esm/[20] Armor/[110] DLC1ArmorDawnguardCuirassHeavy2 [ARMO-0200F3FA],ARMO
DLC1ArmorDawnguardCuirassHeavy1,Armure lourde de la Garde de l'aube,Dawnguard Heavy Armor,[02] Dawnguard.esm/[20] Armor/[111] DLC1ArmorDawnguardCuirassHeavy1 [ARMO-0200F3F7],ARMO
ClothesPrisonerShoes,Bandages de pieds,Footwraps,[02] Dawnguard.esm/[20] Armor/[112] ClothesPrisonerShoes [ARMO-0003CA00],ARMO
ClothesPrisonerRagsBloody,Pantalon us,Ragged Trousers,[02] Dawnguard.esm/[20] Armor/[113] ClothesPrisonerRagsBloody [ARMO-0200E9EB],ARMO
ClothesPrisonerBloodyShoes,Bandages de pieds,Footwraps,[02] Dawnguard.esm/[20] Armor/[114] ClothesPrisonerBloodyShoes [ARMO-0200E9EA],ARMO
DLC1SkinVampireFalmerFeralWings,,,[02] Dawnguard.esm/[20] Armor/[115] DLC1SkinVampireFalmerFeralWings [ARMO-0200D981],ARMO
DLC1SkinVampireFalmerFeral,,,[02] Dawnguard.esm/[20] Armor/[116] DLC1SkinVampireFalmerFeral [ARMO-0200D980],ARMO
DLC1SkinVampireFalmerWings,,,[02] Dawnguard.esm/[20] Armor/[117] DLC1SkinVampireFalmerWings [ARMO-0200D97F],ARMO
DLC1LD_ArmorHideGauntletsNP,Gantelets en peau,Hide Bracers,[02] Dawnguard.esm/[20] Armor/[118] DLC1LD_ArmorHideGauntletsNP [ARMO-0200CFB2],ARMO
DLC1LD_ArmorSteelCuirassBNP,Armure d'acier,Steel Armor,[02] Dawnguard.esm/[20] Armor/[119] DLC1LD_ArmorSteelCuirassBNP [ARMO-0200CFB0],ARMO
DLC1SkinGargoyleVariantBoss,,,[02] Dawnguard.esm/[20] Armor/[11] DLC1SkinGargoyleVariantBoss [ARMO-02010CFD],ARMO
DLC1LD_ArmorSteelBootsBNP,Jambires d'acier,Steel Shin Boots,[02] Dawnguard.esm/[20] Armor/[120] DLC1LD_ArmorSteelBootsBNP [ARMO-0200CFAF],ARMO
DLC1IvoryGauntlets,Gantelets falmers anciens,Ancient Falmer Gauntlets,[02] Dawnguard.esm/[20] Armor/[121] DLC1IvoryGauntlets [ARMO-0200C817],ARMO
DLC1IvoryCuirass,Cuirasse falmer ancienne,Ancient Falmer Cuirass,[02] Dawnguard.esm/[20] Armor/[122] DLC1IvoryCuirass [ARMO-0200C816],ARMO
DLC1IvoryBoots,Bottes falmers anciennes,Ancient Falmer Boots,[02] Dawnguard.esm/[20] Armor/[123] DLC1IvoryBoots [ARMO-0200C815],ARMO
DLC1IvoryCrown,Couronne falmer ancienne,Ancient Falmer Crown,[02] Dawnguard.esm/[20] Armor/[124] DLC1IvoryCrown [ARMO-0200C814],ARMO
DLC1ArmorVampireBoots,Bottes de vampire,Vampire Boots,[02] Dawnguard.esm/[20] Armor/[125] DLC1ArmorVampireBoots [ARMO-0200B5DE],ARMO
DLC1ArmorVampireArmorRoyalRed,Armure royale de vampire,Vampire Royal Armor,[02] Dawnguard.esm/[20] Armor/[126] DLC1ArmorVampireArmorRoyalRed [ARMO-0200B5DB],ARMO
ElderScrollHandAttachArmor3rdP,,,[02] Dawnguard.esm/[20] Armor/[127] ElderScrollHandAttachArmor3rdP [ARMO-0200B4C2],ARMO
ArmorDragonplateGauntletsUnplayable,Gantelets pendragon,Dragonplate Gauntlets,[02] Dawnguard.esm/[20] Armor/[128] ArmorDragonplateGauntletsUnplayable [ARMO-020074F7],ARMO
ArmorDragonplateCuirassUnplayable,Armure pendragon,Dragonplate Armor,[02] Dawnguard.esm/[20] Armor/[129] ArmorDragonplateCuirassUnplayable [ARMO-020074C9],ARMO
DLC1nVampireNightPowerNecklaceDrain,Amulette de Ponction de magie,Amulet of Drain Magicka,[02] Dawnguard.esm/[20] Armor/[12] DLC1nVampireNightPowerNecklaceDrain [ARMO-0200F4D7],ARMO
ArmorDragonplateBootsUnplayable,Bottes pendragon,Dragonplate Boots,[02] Dawnguard.esm/[20] Armor/[130] ArmorDragonplateBootsUnplayable [ARMO-020074C7],ARMO
DLC1SkinGargoyle,,,[02] Dawnguard.esm/[20] Armor/[131] DLC1SkinGargoyle [ARMO-0200A2C8],ARMO
DLC1VampireNightPowerNecklace4,Amulette de Rflexes surnaturels,Amulet of Supernatural Reflexes,[02] Dawnguard.esm/[20] Armor/[132] DLC1VampireNightPowerNecklace4 [ARMO-0200A2A8],ARMO
DLC1VampireNightPowerNecklace3,Amulette des chauves-souris,Amulet of Bats,[02] Dawnguard.esm/[20] Armor/[133] DLC1VampireNightPowerNecklace3 [ARMO-0200A2A7],ARMO
DLC1VampireNightPowerNecklace2,Amulette de Forme brumeuse,Amulet of Mist Form,[02] Dawnguard.esm/[20] Armor/[134] DLC1VampireNightPowerNecklace2 [ARMO-0200A2A6],ARMO
DLC1VampireNightPowerNecklace1,Amulette d'Empathie,Amulet of the Empath,[02] Dawnguard.esm/[20] Armor/[135] DLC1VampireNightPowerNecklace1 [ARMO-0200A2A5],ARMO
DLC1VampireBloodMagicRing4,Anneau de Maldiction cadavrique,Ring of Corpse Curse,[02] Dawnguard.esm/[20] Armor/[136] DLC1VampireBloodMagicRing4 [ARMO-0200A2A4],ARMO
DLC1VampireBloodMagicRing3,Anneau de gargouille,Ring of the Gargoyle,[02] Dawnguard.esm/[20] Armor/[137] DLC1VampireBloodMagicRing3 [ARMO-0200A2A3],ARMO
DLC1VampireBloodMagicRing2,Anneau de Poigne du vampire,Ring of Vampiric Grip,[02] Dawnguard.esm/[20] Armor/[138] DLC1VampireBloodMagicRing2 [ARMO-0200A2A2],ARMO
DLC1VampireBloodMagicRing1,Anneau de Ranimation,Ring of Reanimate Corpse,[02] Dawnguard.esm/[20] Armor/[139] DLC1VampireBloodMagicRing1 [ARMO-0200A2A1],ARMO
DLC1nVampireNightPowerNecklaceGargoyle,Amulette de gargouille,Amulet of The Gargoyle,[02] Dawnguard.esm/[20] Armor/[13] DLC1nVampireNightPowerNecklaceGargoyle [ARMO-0200F4D5],ARMO
SkinHorseBONE,,,[02] Dawnguard.esm/[20] Armor/[140] SkinHorseBONE [ARMO-0200966C],ARMO
DLC1SoulCairnSkinSkeletonArmor,,,[02] Dawnguard.esm/[20] Armor/[141] DLC1SoulCairnSkinSkeletonArmor [ARMO-0200894E],ARMO
DLC01AurielsShieldTEST,Bouclier d'Auriel,Auriel's Shield,[02] Dawnguard.esm/[20] Armor/[142] DLC01AurielsShieldTEST [ARMO-020071E1],ARMO
DLC1EncSoulCairnBonemanSkin,,,[02] Dawnguard.esm/[20] Armor/[143] DLC1EncSoulCairnBonemanSkin [ARMO-020071CE],ARMO
DLC1SkinVampireFalmer,,,[02] Dawnguard.esm/[20] Armor/[144] DLC1SkinVampireFalmer [ARMO-02006DBC],ARMO
DLC1SkinFrostGiant,,,[02] Dawnguard.esm/[20] Armor/[145] DLC1SkinFrostGiant [ARMO-02006DBA],ARMO
DLC1SoulCairnSkinSkeletonNecro02,,,[02] Dawnguard.esm/[20] Armor/[146] DLC1SoulCairnSkinSkeletonNecro02 [ARMO-02006AFC],ARMO
DLC1SoulCairnSkinSkeletonNecro,,,[02] Dawnguard.esm/[20] Armor/[147] DLC1SoulCairnSkinSkeletonNecro [ARMO-02006AFB],ARMO
DLC1LD_AetherialCrown,Couronne d'aethrium,Aetherial Crown,[02] Dawnguard.esm/[20] Armor/[148] DLC1LD_AetherialCrown [ARMO-0200575A],ARMO
DLC1LD_AetherialShield,Bouclier d'aethrium,Aetherial Shield,[02] Dawnguard.esm/[20] Armor/[149] DLC1LD_AetherialShield [ARMO-02005759],ARMO
DLC1ArmorFAlmerHardenedHelmet,Casque falmer durci,Falmer Hardened Helm,[02] Dawnguard.esm/[20] Armor/[14] DLC1ArmorFAlmerHardenedHelmet [ARMO-0200E8E0],ARMO
SkinChaurusFlyer,ChaurusFlyer,ChaurusFlyer,[02] Dawnguard.esm/[20] Armor/[150] SkinChaurusFlyer [ARMO-020051FE],ARMO
DLC1ArmorHunterGauntlets,Gantelets de la Garde de l'aube,Dawnguard Gauntlets,[02] Dawnguard.esm/[20] Armor/[151] DLC1ArmorHunterGauntlets [ARMO-020050C7],ARMO
DLC1ArmorHunterCuirass,Armure de la Garde de l'aube,Dawnguard Armor,[02] Dawnguard.esm/[20] Armor/[152] DLC1ArmorHunterCuirass [ARMO-020050C6],ARMO
DLC1ArmorHunterBoots,Bottes de la Garde de l'aube,Dawnguard Boots,[02] Dawnguard.esm/[20] Armor/[153] DLC1ArmorHunterBoots [ARMO-020050C5],ARMO
DLC1ReflectingShield,Bouclier rflchissant,Reflecting Shield,[02] Dawnguard.esm/[20] Armor/[154] DLC1ReflectingShield [ARMO-0200488A],ARMO
DLC1ClothesMothPriestBlindfold,Bandeau de prtre de la Phalne,Moth Priest Blindfold,[02] Dawnguard.esm/[20] Armor/[155] DLC1ClothesMothPriestBlindfold [ARMO-020047DA],ARMO
DLC1ClothesMothPriestSandals,Sandales de prtre de la Phalne,Moth Priest Sandals,[02] Dawnguard.esm/[20] Armor/[156] DLC1ClothesMothPriestSandals [ARMO-020047D9],ARMO
DLC1ClothesMothPriestRobes,Robe de prtre de la Phalne,Moth Priest Robes,[02] Dawnguard.esm/[20] Armor/[157] DLC1ClothesMothPriestRobes [ARMO-020047D7],ARMO
DLC1SkinSabrecat,,,[02] Dawnguard.esm/[20] Armor/[158] DLC1SkinSabrecat [ARMO-02003C69],ARMO
DLC1SkinDragonIceLake,,,[02] Dawnguard.esm/[20] Armor/[159] DLC1SkinDragonIceLake [ARMO-020038CE],ARMO
DLC1ArmorFalmerHardenedGauntlets,Gantelets falmers durcis,Falmer Hardened Gauntlets,[02] Dawnguard.esm/[20] Armor/[15] DLC1ArmorFalmerHardenedGauntlets [ARMO-0200E8DF],ARMO
DLC1SkinDeerGlow,Chevrette luisante,Glow Deer,[02] Dawnguard.esm/[20] Armor/[160] DLC1SkinDeerGlow [ARMO-02002C04],ARMO
DLC1SkinFalmer07,,,[02] Dawnguard.esm/[20] Armor/[161] DLC1SkinFalmer07 [ARMO-02002B16],ARMO
DLC1ArmorAurielsShield,Bouclier d'Auriel,Auriel's Shield,[02] Dawnguard.esm/[20] Armor/[162] DLC1ArmorAurielsShield [ARMO-0200284D],ARMO
DLC1SkinFalmerFemale01,,,[02] Dawnguard.esm/[20] Armor/[163] DLC1SkinFalmerFemale01 [ARMO-0200284B],ARMO
DLC1SkinFalmerFemale,,,[02] Dawnguard.esm/[20] Armor/[164] DLC1SkinFalmerFemale [ARMO-02002848],ARMO
DLC1SkinNakedVampireLord,,,[02] Dawnguard.esm/[20] Armor/[165] DLC1SkinNakedVampireLord [ARMO-020023F5],ARMO
DLC1ArmorFalmerHeavyBoots,Bottes lourdes falmer,Falmer Heavy Boots,[02] Dawnguard.esm/[20] Armor/[166] DLC1ArmorFalmerHeavyBoots [ARMO-020023EF],ARMO
DLC1ArmorFalmerHeavyGauntlets,Gantelets lourds falmer,Falmer Heavy Gauntlets,[02] Dawnguard.esm/[20] Armor/[167] DLC1ArmorFalmerHeavyGauntlets [ARMO-020023ED],ARMO
DLC1ArmorFAlmerHeavyHelmet,Casque lourd falmer,Falmer Heavy Helm,[02] Dawnguard.esm/[20] Armor/[168] DLC1ArmorFAlmerHeavyHelmet [ARMO-020023EB],ARMO
DLC1ArmorFalmerHeavyCuirass,Armure lourde falmer,Falmer Heavy Armor,[02] Dawnguard.esm/[20] Armor/[169] DLC1ArmorFalmerHeavyCuirass [ARMO-020023E9],ARMO
DLC1ArmorFalmerHardenedCuirass,Armure falmer durcie,Falmer Hardened Armor,[02] Dawnguard.esm/[20] Armor/[16] DLC1ArmorFalmerHardenedCuirass [ARMO-0200E8DE],ARMO
SkinSkeletonArmor,,,[02] Dawnguard.esm/[20] Armor/[170] SkinSkeletonArmor [ARMO-020023E0],ARMO
DLC1ArmorFalmerHardenedBoots,Bottes falmers durcies,Falmer Hardened Boots,[02] Dawnguard.esm/[20] Armor/[17] DLC1ArmorFalmerHardenedBoots [ARMO-0200E8DD],ARMO
DLC1nVampireNightPowerNecklaceBloodyGrip,Amulette d'emprise absorbante,Amulet of Draining Grip,[02] Dawnguard.esm/[20] Armor/[18] DLC1nVampireNightPowerNecklaceBloodyGrip [ARMO-0200E803],ARMO
DLC1nVampireBloodMagicRingErudite,Anneau d'rudit,Ring of the Erudite,[02] Dawnguard.esm/[20] Armor/[19] DLC1nVampireBloodMagicRingErudite [ARMO-0200E7FE],ARMO
DLC1ArmorDawnguardGauntletsHeavy,Gantelets lourds de la Garde de l'aube,Dawnguard Heavy Gauntlets,[02] Dawnguard.esm/[20] Armor/[1] DLC1ArmorDawnguardGauntletsHeavy [ARMO-02014758],ARMO
DLC1nVampireBloodMagicRingBeast,Anneau bestial,Ring of The Beast,[02] Dawnguard.esm/[20] Armor/[20] DLC1nVampireBloodMagicRingBeast [ARMO-0200E7FD],ARMO
DLC1nVampireBloodMagicRingDrainingClaws,Anneau de griffes d'absorption,Ring of Draining Claws,[02] Dawnguard.esm/[20] Armor/[21] DLC1nVampireBloodMagicRingDrainingClaws [ARMO-0200E7EB],ARMO
DLC1SeranaHood,Capuchon de Srana,Serana Hood,[02] Dawnguard.esm/[20] Armor/[22] DLC1SeranaHood [ARMO-0200E6A0],ARMO
DLC1IvoryCuirassAlternate,Cuirasse falmer ancienne,Ancient Falmer Cuirass,[02] Dawnguard.esm/[20] Armor/[23] DLC1IvoryCuirassAlternate [ARMO-0200CAD3],ARMO
DLC1nVampireNightPowerNecklaceBats,Amulette des chauves-souris,Amulet of Bats,[02] Dawnguard.esm/[20] Armor/[24] DLC1nVampireNightPowerNecklaceBats [ARMO-020068AE],ARMO
DLC1ArmorDawnguardHelmetHeavy,Casque complet de la Garde de l'aube,Dawnguard Full Helmet,[02] Dawnguard.esm/[20] Armor/[25] DLC1ArmorDawnguardHelmetHeavy [ARMO-020050D0],ARMO
DLC1SkinSoulCairnSoulWisp,,,[02] Dawnguard.esm/[20] Armor/[26] DLC1SkinSoulCairnSoulWisp [ARMO-02002AE7],ARMO
SkinChaurusFlyer2,ChaurusFlyer,ChaurusFlyer,[02] Dawnguard.esm/[20] Armor/[27] SkinChaurusFlyer2 [ARMO-020029A7],ARMO
DLC1BoneHawkAmulet,Amulette d'aigle osseux,Bone Hawk Amulet,[02] Dawnguard.esm/[20] Armor/[28] DLC1BoneHawkAmulet [ARMO-0201AA0B],ARMO
DLC01ReaperBracers,Gantelets de faucheur,Reaper Bracers,[02] Dawnguard.esm/[20] Armor/[29] DLC01ReaperBracers [ARMO-0201A755],ARMO
DLC1ArmorDawnguardBootsHeavy,Bottes lourdes de la Garde de l'aube,Dawnguard Heavy Boots,[02] Dawnguard.esm/[20] Armor/[2] DLC1ArmorDawnguardBootsHeavy [ARMO-02014757],ARMO
DLC01SoulCairnReaperRobe,Robe de faucheur,Reaper's Robes,[02] Dawnguard.esm/[20] Armor/[30] DLC01SoulCairnReaperRobe [ARMO-0201A752],ARMO
DLC01SoulCairnReaperHood,Capuchon de faucheur,Reaperr's Hood,[02] Dawnguard.esm/[20] Armor/[31] DLC01SoulCairnReaperHood [ARMO-0201A73F],ARMO
DLC1ArmorVampireGauntlets,Gantelets de vampire,Vampire Gauntlets,[02] Dawnguard.esm/[20] Armor/[32] DLC1ArmorVampireGauntlets [ARMO-0201A51F],ARMO
SkinSkeletonArmor4,,,[02] Dawnguard.esm/[20] Armor/[33] SkinSkeletonArmor4 [ARMO-0201A157],ARMO
SkinSkeletonArmor3,,,[02] Dawnguard.esm/[20] Armor/[34] SkinSkeletonArmor3 [ARMO-0201A155],ARMO
SkinSkeletonArmor2,,,[02] Dawnguard.esm/[20] Armor/[35] SkinSkeletonArmor2 [ARMO-0201A153],ARMO
SkinSkeletonArmor1,,,[02] Dawnguard.esm/[20] Armor/[36] SkinSkeletonArmor1 [ARMO-0201A151],ARMO
DLC1SkinGargoyleVariantGreen,,,[02] Dawnguard.esm/[20] Armor/[37] DLC1SkinGargoyleVariantGreen [ARMO-02019D85],ARMO
DLC01ClothesVampireGloves,Gants de vampire,Vampire Gloves,[02] Dawnguard.esm/[20] Armor/[38] DLC01ClothesVampireGloves [ARMO-02019AE3],ARMO
DlC01ClothesVampireBoots,Bottes de vampire,Vampire Boots,[02] Dawnguard.esm/[20] Armor/[39] DlC01ClothesVampireBoots [ARMO-02019AE1],ARMO
DLC1ArmorShellbugHelmet,Casque de durinsecte,Shellbug Helmet,[02] Dawnguard.esm/[20] Armor/[3] DLC1ArmorShellbugHelmet [ARMO-02012E8A],ARMO
DLC01ClothesVampire,Robe de vampire,Vampire Robes,[02] Dawnguard.esm/[20] Armor/[40] DLC01ClothesVampire [ARMO-02019ADF],ARMO
DLC01ClothesVampireHood,Capuchon de vampire,Vampire Hood,[02] Dawnguard.esm/[20] Armor/[41] DLC01ClothesVampireHood [ARMO-02019ADE],ARMO
DLC1ArmorDawnguardHelmetLight,Casque de la Garde de l'aube,Dawnguard Helmet,[02] Dawnguard.esm/[20] Armor/[42] DLC1ArmorDawnguardHelmetLight [ARMO-0201989E],ARMO
DLC1ArmorVampireArmorValerica,Armure royale de vampire,Vampire Royal Armor,[02] Dawnguard.esm/[20] Armor/[43] DLC1ArmorVampireArmorValerica [ARMO-020194C5],ARMO
DLC1ArmorVampireArmorRed,Armure de vampire,Vampire Armor,[02] Dawnguard.esm/[20] Armor/[44] DLC1ArmorVampireArmorRed [ARMO-020191F3],ARMO
DLC1ArmorVampireArmorGrayLight,Armure de vampire,Vampire Armor,[02] Dawnguard.esm/[20] Armor/[45] DLC1ArmorVampireArmorGrayLight [ARMO-020191F2],ARMO
DLC1JiubNecklace,Mdaillon de Saint Jiub,Locket of Saint Jiub,[02] Dawnguard.esm/[20] Armor/[46] DLC1JiubNecklace [ARMO-02018B91],ARMO
SkinHuskyBare,Husky en armure,Armored Husky,[02] Dawnguard.esm/[20] Armor/[47] SkinHuskyBare [ARMO-02018B37],ARMO
SkinHuskyArmored,Husky en armure,Armored Husky,[02] Dawnguard.esm/[20] Armor/[48] SkinHuskyArmored [ARMO-02018B31],ARMO
DLC1KeeperShield,Bouclier pendragon,Dragonplate Shield,[02] Dawnguard.esm/[20] Armor/[49] DLC1KeeperShield [ARMO-02018065],ARMO
ArmorFalmerGauntlets,Gantelets falmers,Falmer Gauntlets,[02] Dawnguard.esm/[20] Armor/[4] ArmorFalmerGauntlets [ARMO-000B83CF],ARMO
DLC1KeeperArmor,Armure pendragon,Dragonplate Armor,[02] Dawnguard.esm/[20] Armor/[50] DLC1KeeperArmor [ARMO-02017F76],ARMO
DLC1KeeperGauntlets,Gantelets pendragon,Dragonplate Gauntlets,[02] Dawnguard.esm/[20] Armor/[51] DLC1KeeperGauntlets [ARMO-02017F75],ARMO
DLC1ArmorKeeperBoots,Bottes pendragon,Dragonplate Boots,[02] Dawnguard.esm/[20] Armor/[52] DLC1ArmorKeeperBoots [ARMO-02017F73],ARMO
DLC1VCClothesWarlockHoodUnplayable,Capuchon de mage noir,Black Mage Hood,[02] Dawnguard.esm/[20] Armor/[53] DLC1VCClothesWarlockHoodUnplayable [ARMO-02017E9B],ARMO
DLC1SkinTrollArmored,,,[02] Dawnguard.esm/[20] Armor/[54] DLC1SkinTrollArmored [ARMO-02016689],ARMO
DLC1SkinTrollFrostArmored,,,[02] Dawnguard.esm/[20] Armor/[55] DLC1SkinTrollFrostArmored [ARMO-02016688],ARMO
SkinAncientAtronachFrost,,,[02] Dawnguard.esm/[20] Armor/[56] SkinAncientAtronachFrost [ARMO-0201612A],ARMO
DLC1SkinChaurusFrozen,Chaurus,Chaurus,[02] Dawnguard.esm/[20] Armor/[57] DLC1SkinChaurusFrozen [ARMO-02016125],ARMO
DLC1SkinVampireWolf,,,[02] Dawnguard.esm/[20] Armor/[58] DLC1SkinVampireWolf [ARMO-02015FCE],ARMO
DLC1EnchClothesVampireRobesMagickaRate05,Armure de vampire de rsurgence,Vampire Armor of Resurgence,[02] Dawnguard.esm/[20] Armor/[59] DLC1EnchClothesVampireRobesMagickaRate05 [ARMO-02015CC8],ARMO
ArmorFalmerBoots,Bottes falmers,Falmer Boots,[02] Dawnguard.esm/[20] Armor/[5] ArmorFalmerBoots [ARMO-000B83CD],ARMO
DLC1EnchClothesVampireRobesMagickaRate04,Armure de vampire d'emplissage,Vampire Armor of Replenishing,[02] Dawnguard.esm/[20] Armor/[60] DLC1EnchClothesVampireRobesMagickaRate04 [ARMO-02015CC7],ARMO
DLC1EnchClothesVampireRobesMagickaRate03,Armure de vampire de recharge,Vampire Armor of Recharging,[02] Dawnguard.esm/[20] Armor/[61] DLC1EnchClothesVampireRobesMagickaRate03 [ARMO-02015CC6],ARMO
DLC1EnchClothesVampireRobesMagickaRate02,Armure de vampire de rapidit,Vampire Armor of Quickening,[02] Dawnguard.esm/[20] Armor/[62] DLC1EnchClothesVampireRobesMagickaRate02 [ARMO-02015CC5],ARMO
DLC1EnchClothesVampireRobesConjuration06,Armure de vampire de conjuration absolue,Vampire Armor of Peerless Conjuration,[02] Dawnguard.esm/[20] Armor/[63] DLC1EnchClothesVampireRobesConjuration06 [ARMO-02015CC4],ARMO
DLC1EnchClothesVampireRobesConjuration05,Armure de vampire de conjuration extrme,Vampire Armor of Extreme Conjuration,[02] Dawnguard.esm/[20] Armor/[64] DLC1EnchClothesVampireRobesConjuration05 [ARMO-02015CC3],ARMO
DLC1EnchClothesVampireRobesConjuration04,Armure de vampire de conjuration majeure,Vampire Armor of Eminent Conjuration,[02] Dawnguard.esm/[20] Armor/[65] DLC1EnchClothesVampireRobesConjuration04 [ARMO-02015CC2],ARMO
DLC1EnchClothesVampireRobesConjuration03,Armure de vampire de conjuration accrue,Vampire Armor of Major Conjuration,[02] Dawnguard.esm/[20] Armor/[66] DLC1EnchClothesVampireRobesConjuration03 [ARMO-02015CC1],ARMO
DLC1EnchClothesVampireRobesConjuration02,Armure de vampire de conjuration,Vampire Armor of Conjuration,[02] Dawnguard.esm/[20] Armor/[67] DLC1EnchClothesVampireRobesConjuration02 [ARMO-02015CC0],ARMO
DLC1EnchClothesVampireRobesConjuration01,Armure de vampire de conjuration minime,Vampire Armor of Minor Conjuration,[02] Dawnguard.esm/[20] Armor/[68] DLC1EnchClothesVampireRobesConjuration01 [ARMO-02015CBF],ARMO
DLC1EnchClothesVampireRobesDestruction06,Armure de vampire de destruction absolue,Vampire Armor of Peerless Destruction,[02] Dawnguard.esm/[20] Armor/[69] DLC1EnchClothesVampireRobesDestruction06 [ARMO-02015CBE],ARMO
ArmorFalmerCuirass,Armure falmer,Falmer Armor,[02] Dawnguard.esm/[20] Armor/[6] ArmorFalmerCuirass [ARMO-000B83CB],ARMO
DLC1EnchClothesVampireRobesDestruction05,Armure de vampire de destruction extrme,Vampire Armor of Extreme Destruction,[02] Dawnguard.esm/[20] Armor/[70] DLC1EnchClothesVampireRobesDestruction05 [ARMO-02015CBD],ARMO
DLC1EnchClothesVampireRobesDestruction04,Armure de vampire de destruction majeure,Vampire Armor of Eminent Destruction,[02] Dawnguard.esm/[20] Armor/[71] DLC1EnchClothesVampireRobesDestruction04 [ARMO-02015CBC],ARMO
DLC1EnchClothesVampireRobesDestruction03,Armure de vampire de destruction accrue,Vampire Armor of Major Destruction,[02] Dawnguard.esm/[20] Armor/[72] DLC1EnchClothesVampireRobesDestruction03 [ARMO-02015CBB],ARMO
DLC1EnchClothesVampireRobesDestruction02,Armure de vampire de destruction,Vampire Armor of Destruction,[02] Dawnguard.esm/[20] Armor/[73] DLC1EnchClothesVampireRobesDestruction02 [ARMO-02015CBA],ARMO
DLC1EnchClothesVampireRobesDestruction01,Armure de vampire de destruction minime,Vampire Armor of Minor Destruction,[02] Dawnguard.esm/[20] Armor/[74] DLC1EnchClothesVampireRobesDestruction01 [ARMO-02015CB9],ARMO
DLC1LD_ForgemasterSkin,Forgeron,Forgemaster,[02] Dawnguard.esm/[20] Armor/[75] DLC1LD_ForgemasterSkin [ARMO-02015C3D],ARMO
SkinNakedSnowElf,Elfe des neiges,SnowElf,[02] Dawnguard.esm/[20] Armor/[76] SkinNakedSnowElf [ARMO-02015C1C],ARMO
DLC1VampireLordCape,DLC1VampireLordCape,DLC1VampireLordCape,[02] Dawnguard.esm/[20] Armor/[77] DLC1VampireLordCape [ARMO-02015BC1],ARMO
DLC1ClothesPrelateRobes,Robe de moine,Monk Robes,[02] Dawnguard.esm/[20] Armor/[78] DLC1ClothesPrelateRobes [ARMO-0201570C],ARMO
